,Mean,Stddev,Median
2791,1.9220318,0.45851484,1.901361
2792,1.9161252,0.2809177,1.9047697
2793,1.9220841,0.28009158,1.9092569
2794,1.928124,0.28313935,1.913996
2795,1.9330454,0.28126675,1.9252003
2796,1.9390496,0.282184,1.9337795
2797,1.9409295,0.28198862,1.9332137
2798,1.9362715,0.27976185,1.9284787
2799,1.9472555,0.2822714,1.9436178
2800,1.9438727,0.27874696,1.9414679
2801,1.94189,0.27726886,1.9389684
2802,1.940285,0.2754731,1.9320571
2803,1.9412661,0.27648303,1.9365151
2804,1.9439204,0.279115,1.9376369
2805,1.9385874,0.27650902,1.9164268
2806,1.9373213,0.2767748,1.9144862
2807,1.9351888,0.27740633,1.9092156
2808,1.9371053,0.28070217,1.9091613
2809,1.9305601,0.27498442,1.9007984
2810,1.9296993,0.27443993,1.9046272
2811,1.9236424,0.2731221,1.8942442
2812,1.924723,0.27227065,1.89709
2813,1.9195135,0.2719922,1.89262
2814,1.9175038,0.27309453,1.88803
2815,1.9189543,0.26991016,1.8916836
2816,1.9165909,0.26899645,1.8911167
2817,1.9145103,0.26479065,1.8907892
2818,1.9151435,0.26726168,1.8908496
2819,1.9081787,0.2607466,1.8826604
2820,1.9050261,0.25755733,1.8819921
2821,1.9057163,0.26056808,1.8797102
2822,1.9075153,0.25988385,1.8834908
2823,1.9040191,0.25415367,1.8738945
2824,1.9049631,0.2516064,1.8690685
2825,1.9112207,0.2503108,1.8811009
2826,1.9011347,0.24428137,1.874726
2827,1.9075747,0.24671227,1.879702
2828,1.9050477,0.24655256,1.8656456
2829,1.9016901,0.24496846,1.8629675
2830,1.9009078,0.24449971,1.8658371
2831,1.9007914,0.2418995,1.8646542
2832,1.9036603,0.24344231,1.8622514
2833,1.9012334,0.2451683,1.8643909
2834,1.9012524,0.2465966,1.8636372
2835,1.8999544,0.24379902,1.8623483
2836,1.9012399,0.24631529,1.8685217
2837,1.9029752,0.24745093,1.8635579
2838,1.8992698,0.24707474,1.8655269
2839,1.901157,0.24967545,1.8690319
2840,1.8991376,0.25268012,1.8703986
2841,1.8985517,0.2480412,1.8736422
2842,1.8979114,0.25134888,1.8681376
2843,1.8929346,0.25126603,1.8685865
2844,1.8935034,0.25316927,1.8733798
2845,1.8963387,0.2578043,1.8735131
2846,1.8941711,0.2581294,1.8729079
2847,1.8944644,0.25751504,1.8743587
2848,1.8931454,0.25571972,1.874344
2849,1.8912107,0.2533885,1.8745474
2850,1.8898175,0.25817117,1.8717198
2851,1.8931911,0.25737646,1.8756963
2852,1.8865857,0.25741014,1.8725547
2853,1.8878937,0.25712204,1.8719767
2854,1.8918232,0.2585972,1.8761306
2855,1.8905071,0.25565106,1.8767567
2856,1.8929129,0.25593755,1.874449
2857,1.8945506,0.25903532,1.8771596
2858,1.8911496,0.25604367,1.8723073
2859,1.8951255,0.25402018,1.8758781
2860,1.894184,0.2522006,1.8759761
2861,1.8971821,0.24932134,1.8748822
2862,1.9019815,0.24739827,1.8770722
2863,1.9048864,0.24632479,1.8752555
2864,1.9030198,0.24442974,1.8749304
2865,1.9035457,0.24434374,1.8762652
2866,1.9073156,0.3351029,1.8792174
2867,1.9057945,0.24222334,1.8721653
2868,1.9044011,0.240184,1.8719727
2869,1.9082558,0.23838548,1.871965
2870,1.9115839,0.24005045,1.8702346
2871,1.9120212,0.23954438,1.8718232
2872,1.9140162,0.23530369,1.8782991
2873,1.9184431,0.23653175,1.8758172
2874,1.9200827,0.23212577,1.8807411
2875,1.9226326,0.23039946,1.8799175
2876,1.9238955,0.22738461,1.884428
2877,1.9297866,0.22824566,1.883678
2878,1.9322143,0.2318503,1.8898572
2879,1.9316516,0.2259055,1.8913859
2880,1.934329,0.22721702,1.8887632
2881,1.935465,0.22731283,1.8931566
2882,1.9419633,0.22624196,1.8978778
2883,1.9411023,0.2231065,1.8950293
2884,1.9422294,0.22154301,1.896344
2885,1.9510201,0.22611682,1.904007
2886,1.9528836,0.2245355,1.9064739
2887,1.9551035,0.22583711,1.9062823
2888,1.9613127,0.22473845,1.9154564
2889,1.9693229,0.22561179,1.9296535
2890,1.9710319,0.22441104,1.9306841
2891,1.9759234,0.22634843,1.9355539
2892,1.9797909,0.22495444,1.9358251
2893,1.9856551,0.22517832,1.9479626
2894,1.987348,0.22448115,1.9488251
2895,1.9944139,0.2240143,1.9569812
2896,1.9944243,0.22280781,1.9525979
2897,1.9963448,0.22310413,1.9567285
2898,2.005043,0.22872458,1.9639452
2899,2.0042937,0.22181882,1.9633005
2900,2.0128567,0.23028922,1.978689
2901,2.0174322,0.22826359,1.9778328
2902,2.0191677,0.22509716,1.982821
2903,2.0264456,0.24716039,1.983898
2904,2.0323164,0.24051401,1.9974998
2905,2.0345294,0.23705365,2.0013354
2906,2.03496,0.23245801,2.0013864
2907,2.0366414,0.22402294,2.008335
2908,2.045143,0.23759212,2.0179453
2909,2.0477479,0.23267859,2.019805
2910,2.0530493,0.22737573,2.0353472
2911,2.0501397,0.22606656,2.0310192
2912,2.0513098,0.22622654,2.0308452
2913,2.0551846,0.22685435,2.0257425
2914,2.0551503,0.22915347,2.0297832
2915,2.058762,0.23185109,2.0359664
2916,2.0519607,0.22757694,2.024705
2917,2.059811,0.24632208,2.0297065
2918,2.0578856,0.23099218,2.036844
2919,2.04584,0.22127466,2.0131693
2920,2.0470421,0.21844758,2.0292897
2921,2.041897,0.21769935,2.0147376
2922,2.0395827,0.21542096,1.9962227
2923,2.0384357,0.21894051,1.9941207
2924,2.0316393,0.2137429,1.9907804
2925,2.027536,0.21373731,1.9844207
2926,2.0226343,0.21272147,1.9771044
2927,2.011908,0.20610458,1.968688
2928,2.0022497,0.20638439,1.9596368
2929,1.9926088,0.21016367,1.9527175
2930,1.9850209,0.2072747,1.9528768
2931,1.9816788,0.21173517,1.9486313
2932,1.9705223,0.20755315,1.9413975
2933,1.9594265,0.21172193,1.9294162
2934,1.9580266,0.2112221,1.9270453
2935,1.9471514,0.21426575,1.9159629
2936,1.9444658,0.2134105,1.9124541
2937,1.9323664,0.2123338,1.9096571
2938,1.9203483,0.21218729,1.9045984
2939,1.9166105,0.21146439,1.8955604
2940,1.9073824,0.21105516,1.8885729
2941,1.8978554,0.2111703,1.8770084
2942,1.8965387,0.21345755,1.8742763
2943,1.8862164,0.21723142,1.8605832
2944,1.8859581,0.21326108,1.8584231
2945,1.882984,0.21460249,1.8537736
2946,1.87117,0.21159536,1.8404559
2947,1.8684205,0.21335934,1.8411143
2948,1.866845,0.21454006,1.8360791
2949,1.8632112,0.21265447,1.8334826
2950,1.862822,0.21581616,1.8338709
2951,1.8570894,0.21526405,1.8268517
2952,1.8572348,0.21584636,1.8278482
2953,1.8553045,0.21586832,1.8254495
2954,1.8524979,0.21812579,1.8228568
2955,1.8509455,0.21583591,1.8208525
2956,1.8466126,0.2158307,1.8121859
2957,1.8450404,0.21545011,1.8115115
2958,1.8437034,0.21375786,1.8165144
2959,1.8456558,0.21765429,1.8171892
2960,1.8419231,0.21490738,1.8169601
2961,1.8418785,0.21591586,1.8099606
2962,1.8375325,0.21725734,1.8045197
2963,1.8381095,0.21890646,1.8117278
2964,1.8342708,0.2146029,1.8094707
2965,1.8352015,0.21751079,1.8090415
2966,1.83573,0.21828993,1.808591
2967,1.8347317,0.21913674,1.8037924
2968,1.8287238,0.21854784,1.8004165
2969,1.8254967,0.21937984,1.7983844
2970,1.8244189,0.22166584,1.7993495
2971,1.8221105,0.21872775,1.7975185
2972,1.8213688,0.21891475,1.7968228
2973,1.8137573,0.22113006,1.7889352
2974,1.8143963,0.22147556,1.7915459
2975,1.8091251,0.22041932,1.7918333
2976,1.8030865,0.22104247,1.7849579
2977,1.8016233,0.22307743,1.7836708
2978,1.7934464,0.22474281,1.7774063
2979,1.7920146,0.2242994,1.7727022
2980,1.7854004,0.22341433,1.7668808
2981,1.7827497,0.22469214,1.7663081
2982,1.7774675,0.22292753,1.7643158
2983,1.7683008,0.22503056,1.7567852
2984,1.7606091,0.2255863,1.7487091
2985,1.7545822,0.22280785,1.7447149
2986,1.7466116,0.22171892,1.7314337
2987,1.7401302,0.22223596,1.7299175
2988,1.7316225,0.22634585,1.7165387
2989,1.725973,0.2263002,1.7081952
2990,1.7155786,0.22614016,1.6991036
2991,1.7037777,0.2276452,1.6874747
2992,1.698274,0.22764827,1.6837783
2993,1.6868689,0.22867441,1.6670259
2994,1.6789167,0.22933945,1.6584857
2995,1.671742,0.22825852,1.6532936
2996,1.6628788,0.22933657,1.641598
2997,1.6583011,0.22783653,1.638247
2998,1.6445532,0.22955643,1.6160873
2999,1.6404083,0.23080017,1.6073581
3000,1.6406142,0.3662643,1.6051167
3001,1.6230724,0.22944456,1.5881226
3002,1.6169012,0.23278742,1.580477
3003,1.6023848,0.22904238,1.5661188
3004,1.5929888,0.22854337,1.5562131
3005,1.5863552,0.22820021,1.5585887
3006,1.5764946,0.22641419,1.553238
3007,1.5687966,0.2279583,1.5477542
3008,1.555809,0.22628494,1.5377598
3009,1.551384,0.23210412,1.5308241
3010,1.5513372,0.24487965,1.528264
3011,1.5528642,0.38192055,1.5229607
3012,1.5306462,0.22437842,1.5143356
3013,1.5287538,0.22306295,1.5108323
3014,1.5228666,0.22259001,1.5056258
3015,1.5188929,0.22439234,1.4990039
3016,1.5129954,0.22343853,1.4937116
3017,1.5035381,0.22341283,1.4871097
3018,1.4999809,0.22123154,1.4860218
3019,1.492822,0.22319576,1.4769831
3020,1.4906808,0.23699301,1.4724443
3021,1.4861629,0.2554444,1.4638486
3022,1.4800416,0.24856877,1.4589311
3023,1.4735122,0.22448021,1.4527994
3024,1.4693652,0.22371015,1.4469528
3025,1.4656503,0.2239389,1.4460974
3026,1.459228,0.22370419,1.44049
3027,1.4564797,0.22285396,1.4376913
3028,1.4539794,0.22335003,1.4373748
3029,1.4462653,0.22223587,1.4289013
3030,1.440471,0.22224571,1.4206743
3031,1.4306393,0.22026354,1.4076805
3032,1.4227791,0.21915588,1.3986715
3033,1.4195023,0.22004932,1.393947
3034,1.4141554,0.21750136,1.3879651
3035,1.4056696,0.21447204,1.3797098
3036,1.4026253,0.21289687,1.3767915
3037,1.3988999,0.21402338,1.3682405
3038,1.3959157,0.20959172,1.3615046
3039,1.390004,0.20691672,1.3516676
3040,1.3836085,0.20406964,1.3359094
3041,1.3804032,0.20156601,1.3298056
3042,1.3784698,0.19977309,1.3272415
3043,1.3705276,0.20028909,1.3163059
3044,1.3629615,0.19883358,1.3080688
3045,1.3879219,0.65033454,1.3047504
3046,1.3537511,0.19713469,1.3009197
3047,1.3907368,0.7952574,1.3005435
3048,1.3509729,0.21695882,1.300349
3049,1.3464446,0.27884388,1.298967
3050,1.3380791,0.19000041,1.298251
3051,1.3296473,0.18705362,1.2947319
3052,1.3222505,0.1834261,1.2913152
3053,1.3206743,0.18279986,1.2900686
3054,1.3149799,0.18059959,1.2869515
3055,1.3105091,0.17902538,1.2816391
3056,1.3079227,0.17879134,1.2793555
3057,1.3071336,0.1784046,1.2794044
3058,1.3035097,0.17630915,1.2775661
3059,1.3004268,0.17439567,1.2738625
3060,1.2965624,0.17324643,1.2714376
3061,1.2948477,0.17210183,1.2698935
3062,1.2924784,0.17064238,1.2667857
3063,1.286436,0.16694228,1.2618747
3064,1.2952869,0.51840115,1.2573419
3065,1.2785344,0.16506809,1.2545127
3066,1.2746238,0.16308686,1.2500272
3067,1.2708191,0.16269326,1.2448689
3068,1.2675583,0.16391101,1.2376102
3069,1.2674034,0.16370869,1.2355218
3070,1.264964,0.16347136,1.2318646
3071,1.2642254,0.16320431,1.2315814
3072,1.2631512,0.16435668,1.2296951
3073,1.261465,0.17001222,1.2247882
3074,1.2597691,0.16472308,1.2219213
3075,1.2603616,0.1641495,1.2250682
3076,1.2601013,0.16381669,1.2259932
3077,1.261683,0.16357562,1.2313039
3078,1.2890741,0.45079282,1.2438486
3079,1.2656329,0.16432089,1.2449405
3080,1.2683355,0.16515099,1.2500145
3081,1.2701364,0.16560553,1.2523351
3082,1.2743837,0.16606396,1.2586573
3083,1.2781903,0.1678111,1.2627232
3084,1.2829385,0.16881832,1.2658083
3085,1.2878088,0.17025825,1.2685952
3086,1.2915502,0.18211617,1.2722908
3087,1.2958423,0.17512827,1.2751938
3088,1.3162456,0.39382505,1.2860771
3089,1.3125066,0.17823713,1.2892449
3090,1.3220762,0.18071048,1.297383
3091,1.3279274,0.17926441,1.3029691
3092,1.3373932,0.17935938,1.3110359
3093,1.3445678,0.17905474,1.3213158
3094,1.349019,0.17913081,1.3261864
3095,1.3531066,0.17819516,1.3307892
3096,1.3598653,0.1760161,1.3352602
3097,1.3707335,0.17697653,1.3452688
3098,1.3747905,0.17869848,1.3500512
3099,1.3784657,0.1794075,1.352264
3100,1.381507,0.17898692,1.3572477
3101,1.3880318,0.17995557,1.3617716
3102,1.3913678,0.18100551,1.3648329
3103,1.3911089,0.18058603,1.3654311
3104,1.3937645,0.18080348,1.3684685
3105,1.3956393,0.18106811,1.3696578
3106,1.4006466,0.18411186,1.3734945
3107,1.4016638,0.18430182,1.3746275
3108,1.4028852,0.18495873,1.3749129
3109,1.4036188,0.18412416,1.3768739
3110,1.423472,0.5575267,1.3763747
3111,1.4345976,0.60884964,1.380123
3112,1.4079032,0.1855787,1.3794265
3113,1.4082129,0.18569009,1.3802876
3114,1.4081866,0.18483514,1.3800145
3115,1.408434,0.18403067,1.3790172
3116,1.4096601,0.18391858,1.3827786
3117,1.410113,0.1844583,1.380536
3118,1.411508,0.1839022,1.3848855
3119,1.413484,0.184804,1.3869619
3120,1.4144081,0.18387389,1.3869973
3121,1.4166415,0.18369316,1.3900436
3122,1.4177711,0.1837762,1.3895605
3123,1.4207933,0.18408284,1.3946488
3124,1.4223943,0.18330932,1.3978652
3125,1.4246126,0.18369591,1.397666
3126,1.4309125,0.18500683,1.4044669
3127,1.4339985,0.18514726,1.4087477
3128,1.4376357,0.18613729,1.4129827
3129,1.441175,0.18684554,1.4158696
3130,1.4459074,0.18672745,1.4212414
3131,1.451652,0.18613096,1.429522
3132,1.4588945,0.18769664,1.4344739
3133,1.4640738,0.18836352,1.4375606
3134,1.4680772,0.18900003,1.4418058
3135,1.4738891,0.188339,1.4477019
3136,1.4813373,0.18909797,1.4553449
3137,1.4878975,0.18861613,1.4616156
3138,1.49148,0.18826282,1.4647734
3139,1.4962082,0.1879193,1.4706163
3140,1.5029228,0.18849908,1.4788723
3141,1.5125294,0.18880013,1.4873646
3142,1.524688,0.3420022,1.4953699
3143,1.5279016,0.1888954,1.5037053
3144,1.535431,0.18912105,1.5124131
3145,1.5452831,0.18857926,1.5250328
3146,1.5474105,0.18831442,1.5264437
3147,1.5525972,0.18763475,1.5339403
3148,1.5567627,0.18710415,1.5382636
3149,1.5656408,0.1866488,1.5484824
3150,1.5671525,0.18682504,1.5495021
3151,1.5718418,0.1872254,1.5522343
3152,1.5775583,0.1862139,1.5584769
3153,1.5793958,0.18646072,1.560564
3154,1.5867949,0.18402031,1.5671216
3155,1.5882646,0.1836239,1.565665
3156,1.5915558,0.18314762,1.5704099
3157,1.5931596,0.18247405,1.5721209
3158,1.5957599,0.18110915,1.5755312
3159,1.6028427,0.17916664,1.5848575
3160,1.60479,0.17854418,1.587817
3161,1.6060054,0.17764534,1.5896559
3162,1.6108532,0.17557606,1.5935258
3163,1.6122959,0.17520855,1.5935304
3164,1.6130406,0.1721384,1.594163
3165,1.6152471,0.1697686,1.5966576
3166,1.6176119,0.16954362,1.5984735
3167,1.6192294,0.1681993,1.6005745
3168,1.6211997,0.16541384,1.6042857
3169,1.6230888,0.16358614,1.6062537
3170,1.6246593,0.16270025,1.6075151
3171,1.6272435,0.1624289,1.610198
3172,1.6277288,0.16171929,1.6122619
3173,1.6277285,0.15909919,1.6156187
3174,1.6305383,0.1586609,1.6216896
3175,1.6332347,0.16085896,1.6245201
3176,1.6311604,0.15842451,1.6223465
3177,1.6310972,0.15802293,1.6231436
3178,1.6320208,0.15801132,1.6241367
3179,1.6341165,0.15847327,1.6260905
3180,1.634814,0.1568588,1.6289891
3181,1.6351748,0.15754218,1.630971
3182,1.6360922,0.15653989,1.6353729
3183,1.637196,0.15519877,1.6402982
3184,1.6388458,0.15622213,1.6422069
3185,1.637961,0.15500154,1.6420746
3186,1.6386383,0.15412486,1.6436422
3187,1.6380582,0.1523064,1.6465669
3188,1.6407039,0.15245508,1.6501735
3189,1.6417407,0.15297775,1.6503483
3190,1.6442734,0.1528953,1.6553502
3191,1.645601,0.15151192,1.6584134
3192,1.647486,0.15037504,1.6605891
3193,1.6504341,0.15113398,1.662847
3194,1.6530715,0.15165964,1.6672612
3195,1.6551855,0.15141554,1.668766
3196,1.6584167,0.15149678,1.6754626
3197,1.6611544,0.15088065,1.6782826
3198,1.6645508,0.14946723,1.6842324
3199,1.6653488,0.14998792,1.684514
3200,1.6684827,0.15012863,1.6895227
3201,1.6709554,0.14903328,1.6926275
3202,1.6729847,0.14869186,1.6984308
3203,1.6754706,0.14803235,1.6994457
3204,1.6776633,0.14700085,1.7014731
3205,1.6789801,0.14743684,1.7025423
3206,1.6833047,0.14594865,1.7086078
3207,1.6858888,0.14584659,1.7123214
3208,1.6909328,0.14411035,1.7175362
3209,1.6928068,0.14346945,1.7203642
3210,1.6955525,0.14370973,1.7212735
3211,1.6997072,0.14188002,1.7246063
3212,1.7025664,0.14243208,1.7273152
3213,1.7077497,0.13994919,1.7290782
3214,1.71143,0.13918954,1.7321095
3215,1.7145286,0.1395727,1.7344062
3216,1.7170482,0.1384988,1.7356113
3217,1.7203828,0.1365954,1.7368906
3218,1.7261376,0.13625827,1.7405671
3219,1.726215,0.13624269,1.7389108
3220,1.728705,0.13464059,1.7414417
3221,1.7325487,0.1346761,1.7443526
3222,1.7338654,0.13489735,1.7427227
3223,1.7417204,0.13351972,1.7485647
3224,1.7413193,0.13245834,1.7505772
3225,1.7446557,0.13321908,1.7528814
3226,1.7441553,0.13293359,1.7547104
3227,1.748908,0.133051,1.7589824
3228,1.7499512,0.13448799,1.7573216
3229,1.7538478,0.13521886,1.7642757
3230,1.752961,0.13320588,1.7607678
3231,1.7558488,0.13416542,1.7657871
3232,1.758066,0.1350012,1.7671449
3233,1.7595206,0.13493858,1.7666942
3234,1.7591486,0.13542815,1.7663567
3235,1.757622,0.13570884,1.7662072
3236,1.7607518,0.13657336,1.7668927
3237,1.7596762,0.13532406,1.7670668
3238,1.7597244,0.1359316,1.7655078
3239,1.7601402,0.13590842,1.7667497
3240,1.7599149,0.13450281,1.7660027
3241,1.7597218,0.13636163,1.7666228
3242,1.7568452,0.13616897,1.7609487
3243,1.7580128,0.1359754,1.7614716
3244,1.7562611,0.13630617,1.760954
3245,1.7596347,0.13869235,1.7631624
3246,1.7578874,0.13911463,1.7605143
3247,1.7569647,0.13750793,1.7566957
3248,1.757274,0.1400713,1.7552711
3249,1.7574711,0.1391128,1.75471
3250,1.7567592,0.141477,1.7512237
3251,1.7573262,0.14257409,1.7523649
3252,1.7599145,0.14230306,1.7556336
3253,1.7600808,0.14370336,1.7543299
3254,1.7609706,0.1436482,1.7541004
3255,1.7615802,0.14527254,1.7542027
3256,1.7656398,0.14552361,1.7604913
3257,1.7666622,0.14616962,1.7636399
3258,1.7679313,0.14565155,1.7638453
3259,1.7716957,0.14958203,1.7672687
3260,1.7707021,0.149212,1.7652194
3261,1.7725266,0.14908378,1.7691768
3262,1.7754194,0.14833687,1.7747216
3263,1.7765692,0.15024589,1.7748604
3264,1.7790905,0.14879209,1.7794304
3265,1.7792139,0.14696342,1.7825994
3266,1.7842226,0.14949161,1.7851024
3267,1.7854043,0.1499142,1.7869906
3268,1.7867936,0.14964537,1.7871668
3269,1.7891077,0.14914648,1.792799
3270,1.7903954,0.14932649,1.7948694
3271,1.7932801,0.149826,1.8025911
3272,1.7926106,0.15063463,1.8001205
3273,1.7965316,0.15132621,1.8080952
3274,1.7969766,0.1529473,1.8063043
3275,1.7985126,0.1524765,1.808073
3276,1.8009416,0.1541936,1.8127035
3277,1.8038892,0.15460782,1.8157518
3278,1.80593,0.15615228,1.8207207
3279,1.8067982,0.15867105,1.8220919
3280,1.8056811,0.15940367,1.8192801
3281,1.8064377,0.16259469,1.8148186
3282,1.807213,0.1630751,1.8198014
3283,1.8075767,0.16452183,1.8131306
3284,1.8081747,0.16634782,1.8112018
3285,1.806409,0.16782728,1.8083731
3286,1.8070494,0.16908668,1.8068206
3287,1.8086097,0.17184396,1.807395
3288,1.809171,0.1734071,1.8054192
3289,1.8066564,0.1725738,1.7992197
3290,1.8056582,0.17626718,1.7994567
3291,1.8045107,0.17880379,1.798089
3292,1.8048613,0.18077958,1.7993956
3293,1.8042552,0.18004559,1.7988589
3294,1.8022823,0.18097986,1.7977622
3295,1.7992805,0.18460764,1.7925667
3296,1.795214,0.18718696,1.7840959
3297,1.793662,0.18803646,1.7804693
3298,1.7931093,0.18855307,1.7792051
3299,1.789227,0.1867735,1.7750418
3300,1.7855024,0.18927117,1.7656623
3301,1.7836049,0.19068448,1.7661433
3302,1.7817346,0.19040161,1.7596856
3303,1.7780222,0.18981886,1.75396
3304,1.7761962,0.18973799,1.7548727
3305,1.7734854,0.19075647,1.7502252
3306,1.7679758,0.19041157,1.7439499
3307,1.7677382,0.19200492,1.7406597
3308,1.7643458,0.19227412,1.739409
3309,1.7625842,0.19267781,1.7378964
3310,1.7618105,0.19205019,1.7389013
3311,1.7576749,0.1930278,1.7331598
3312,1.7572968,0.19345097,1.7313863
3313,1.7566264,0.1928938,1.73094
3314,1.7567769,0.19423974,1.7264304
3315,1.7562356,0.19441083,1.7232094
3316,1.7576618,0.19678038,1.7215338
3317,1.7558128,0.19708145,1.7143314
3318,1.7566731,0.19664003,1.7139612
3319,1.7557099,0.19706601,1.7124302
3320,1.7569484,0.19758673,1.7154479
3321,1.7579498,0.19873405,1.7139384
3322,1.7587907,0.19961065,1.7154377
3323,1.7593555,0.20014088,1.7141242
3324,1.7606256,0.20016335,1.7138013
3325,1.7608298,0.2021551,1.7108818
3326,1.7600342,0.20043401,1.7092245
3327,1.7598437,0.19974357,1.7072972
3328,1.7631667,0.20197345,1.7090416
3329,1.7614925,0.20172758,1.7074184
3330,1.7643397,0.20295405,1.7081542
3331,1.7629597,0.20245618,1.7069762
3332,1.7672138,0.20485078,1.7102637
3333,1.7669688,0.20517333,1.7094862
3334,1.765092,0.20589004,1.7059205
3335,1.7670474,0.2061874,1.7061377
3336,1.7674401,0.20763348,1.7066174
3337,1.7674105,0.20709409,1.7054459
3338,1.7705998,0.20608397,1.7106631
3339,1.7707714,0.20773044,1.7108101
3340,1.7702988,0.20931712,1.7069488
3341,1.7715781,0.2098312,1.7091106
3342,1.7715676,0.21000382,1.7094966
3343,1.769218,0.2085456,1.7070816
3344,1.7721108,0.21127507,1.7114928
3345,1.772286,0.21299906,1.7089791
3346,1.7741048,0.21444483,1.7084002
3347,1.7711029,0.2155638,1.704762
3348,1.772273,0.21579064,1.7042217
3349,1.7656583,0.21535999,1.6980855
3350,1.7664933,0.21540968,1.6998347
3351,1.7676604,0.21632887,1.7013433
3352,1.7655047,0.21565959,1.7007611
3353,1.7623605,0.21585508,1.6973732
3354,1.7623234,0.21536744,1.7008094
3355,1.7566915,0.21601228,1.6914185
3356,1.7556987,0.21578017,1.6918484
3357,1.7479587,0.21527095,1.6896988
3358,1.7459458,0.21512978,1.6838852
3359,1.7426778,0.21446395,1.6788656
3360,1.7379214,0.21482973,1.676434
3361,1.7326453,0.2157169,1.6696705
3362,1.7270275,0.21530087,1.6617856
3363,1.7232195,0.21514453,1.6604875
3364,1.7196789,0.21446067,1.6592405
3365,1.7155104,0.21352887,1.6546161
3366,1.7135499,0.21304543,1.6537615
3367,1.7069048,0.21267806,1.6519444
3368,1.7018563,0.21261565,1.6500798
3369,1.7006463,0.21254912,1.6493754
3370,1.6954485,0.2112728,1.647022
3371,1.6925393,0.21121448,1.6446182
3372,1.685864,0.21084289,1.640435
3373,1.6844139,0.21389431,1.6394514
3374,1.6795979,0.20977364,1.639693
3375,1.6737764,0.21018751,1.6350478
3376,1.673031,0.21082747,1.6361753
3377,1.6673672,0.20898086,1.6345716
3378,1.6662953,0.20950085,1.6304148
3379,1.6609477,0.20880298,1.6281214
3380,1.6581061,0.20716621,1.6286385
3381,1.6567218,0.2074158,1.6246101
3382,1.6585741,0.21159936,1.6226594
3383,1.6525825,0.20936322,1.6213276
3384,1.6518487,0.21137023,1.6169536
